time,n1,n2,weight
1975,Denmark,Portugal,54.0
1975,Norway,Italy,150.0
1975,German Fede,Albania,3.0
1975,Bulgaria,Romania,97.0
1975,France,German Fede,10172.0
1975,Austria,German Fede,3759.0
1975,Austria,Romania,65.0
1975,Portugal,Hungary,1.0
1975,Norway,Belgium,241.0
1975,Romania,Poland,235.0
1975,Russia,Belgium,338.0
1975,German Demo,Yugoslavia,189.0
1975,Sweden,Italy,477.0
1975,Austria,Sweden,240.0
1975,Denmark,German Demo,61.0
1975,Belgium,Denmark,143.0
1975,France,Portugal,152.0
1975,Norway,Poland,70.0
1975,Ireland,Hungary,2.0
1975,Bulgaria,Netherlands,35.0
1975,Netherlands,Denmark,240.0
1975,Albania,Sweden,1.0
1975,Spain,Ireland,42.0
1975,Poland,Yugoslavia,200.0
1975,Denmark,Hungary,26.0
1975,Austria,Spain,48.0
1975,Austria,France,383.0
1975,Ireland,Romania,2.0
1975,Ireland,Belgium,66.0
1975,Austria,Yugoslavia,82.0
1975,Austria,Bulgaria,25.0
1975,Denmark,Bulgaria,6.0
1975,Portugal,Spain,164.0
1975,France,Ireland,152.0
1975,Spain,Greece,77.0
1975,Austria,Portugal,33.0
1975,Portugal,Belgium,107.0
1975,Denmark,Sweden,1471.0
1975,Poland,Hungary,292.0
1975,Netherlands,Belgium,5071.0
1975,German Fede,Yugoslavia,651.0
1975,Denmark,Ireland,12.0
1975,Italy,Greece,245.0
1975,Greece,Italy,438.0
1975,German Fede,Hungary,365.0
1975,Russia,Italy,1023.0
1975,Italy,Denmark,414.0
1975,German Demo,Portugal,3.0
1975,Ireland,Sweden,80.0
1975,Sweden,Portugal,161.0
1975,Portugal,Poland,9.0
1975,France,Yugoslavia,119.0
1975,France,Romania,175.0
1975,Italy,Ireland,89.0
1975,Hungary,German Demo,558.0
1975,Yugoslavia,Denmark,42.0
1975,Greece,Austria,79.0
1975,Greece,Bulgaria,21.0
1975,Denmark,Belgium,351.0
1975,Albania,Greece,4.0
1975,Bulgaria,Austria,67.0
1975,Portugal,Norway,44.0
1975,Romania,Bulgaria,120.0
1975,Ireland,Denmark,30.0
1975,Greece,Netherlands,214.0
1975,Hungary,Austria,202.0
1975,Denmark,Norway,503.0
1975,Poland,Italy,460.0
1975,Hungary,Norway,8.0
1975,Yugoslavia,Austria,317.0
1975,Portugal,Ireland,2.0
1975,Albania,Belgium,1.0
1975,Romania,Italy,254.0
1975,Russia,Denmark,65.0
1975,Norway,German Demo,33.0
1975,German Demo,Romania,269.0
1975,Netherlands,Greece,104.0
1975,Russia,Yugoslavia,1012.0
1975,Hungary,Portugal,2.0
1975,Spain,Bulgaria,18.0
1975,Denmark,Yugoslavia,16.0
1975,Spain,Sweden,339.0
1975,France,Spain,1251.0
1975,Greece,Norway,59.0
1975,Hungary,France,103.0
1975,Netherlands,German Demo,78.0
1975,Albania,Yugoslavia,15.0
1975,German Fede,Austria,1539.0
1975,Hungary,Spain,13.0
1975,Portugal,Austria,35.0
1975,Belgium,Italy,1145.0
1975,German Demo,Spain,16.0
1975,Netherlands,Russia,301.0
1975,Netherlands,Poland,142.0
1975,Spain,Denmark,100.0
1975,Bulgaria,Norway,4.0
1975,Bulgaria,Hungary,67.0
1975,Greece,Russia,103.0
1975,Greece,Belgium,143.0
1975,Russia,Greece,87.0
1975,Hungary,Italy,157.0
1975,Spain,Norway,72.0
1975,Romania,Russia,1013.0
1975,Netherlands,Italy,1224.0
1975,Hungary,Poland,266.0
1975,Bulgaria,France,123.0
1975,France,Bulgaria,36.0
1975,Netherlands,Portugal,52.0
1975,Russia,German Fede,2824.0
1975,Denmark,Spain,86.0
1975,Hungary,Romania,191.0
1975,Greece,Ireland,5.0
1975,Ireland,German Fede,266.0
1975,Ireland,Poland,30.0
1975,German Demo,Poland,949.0
1975,German Demo,France,179.0
1975,German Demo,Greece,24.0
1975,Greece,Portugal,24.0
1975,Sweden,Spain,149.0
1975,Yugoslavia,Bulgaria,66.0
1975,Sweden,Greece,54.0
1975,Albania,Denmark,1.0
1975,Yugoslavia,Greece,76.0
1975,Russia,Romania,1062.0
1975,France,Italy,4750.0
1975,Belgium,Spain,263.0
1975,Bulgaria,Yugoslavia,55.0
1975,Hungary,Yugoslavia,68.0
1975,German Fede,Sweden,1730.0
1975,Italy,Hungary,214.0
1975,Denmark,Russia,171.0
1975,German Fede,Bulgaria,94.0
1975,Belgium,Norway,160.0
1975,Belgium,Poland,119.0
1975,Italy,Yugoslavia,341.0
1975,Norway,Austria,112.0
1975,Norway,Hungary,15.0
1975,Romania,Greece,47.0
1975,Sweden,German Fede,3456.0
1975,Spain,Yugoslavia,14.0
1975,German Fede,Ireland,273.0
1975,Bulgaria,Denmark,11.0
1975,Belgium,Yugoslavia,44.0
1975,Sweden,Belgium,632.0
1975,Russia,Poland,3241.0
1975,Norway,Portugal,55.0
1975,Norway,Ireland,8.0
1975,Netherlands,Romania,109.0
1975,Austria,German Demo,70.0
1975,Spain,Austria,71.0
1975,Italy,Netherlands,1799.0
1975,German Fede,Greece,687.0
1975,Norway,Bulgaria,3.0
1975,Austria,Hungary,139.0
1975,Netherlands,Ireland,87.0
1975,Greece,Hungary,12.0
1975,Hungary,Denmark,23.0
1975,Italy,Russia,877.0
1975,Hungary,Greece,9.0
1975,Italy,German Demo,87.0
1975,Poland,Ireland,7.0
1975,Yugoslavia,Portugal,1.0
1975,Yugoslavia,Belgium,95.0
1975,Poland,Norway,80.0
1975,Poland,Greece,41.0
1975,Belgium,Ireland,85.0
1975,German Demo,Austria,116.0
1975,Ireland,Portugal,13.0
1975,Albania,Romania,9.0
1975,Austria,Poland,147.0
1975,Sweden,Hungary,55.0
1975,Bulgaria,Greece,33.0
1975,Austria,Italy,759.0
1975,France,Russia,770.0
1975,Bulgaria,Italy,131.0
1975,German Fede,Russia,1313.0
1975,Norway,Spain,57.0
1975,Greece,Sweden,115.0
1975,Yugoslavia,German Demo,223.0
1975,Poland,Belgium,332.0
1975,German Demo,Denmark,27.0
1975,Portugal,Netherlands,137.0
1975,Italy,Romania,245.0
1975,Bulgaria,Sweden,38.0
1975,Spain,Portugal,53.0
1975,Greece,German Fede,843.0
1975,Spain,Belgium,325.0
1975,Romania,Albania,9.0
1975,Poland,Austria,506.0
1975,Austria,Norway,46.0
1975,Spain,Italy,830.0
1975,Belgium,Romania,26.0
1975,Norway,Netherlands,442.0
1975,Portugal,Sweden,94.0
1975,Poland,France,658.0
1975,Netherlands,Austria,214.0
1975,German Demo,Sweden,157.0
1975,Romania,German Fede,630.0
1975,Poland,Portugal,4.0
1975,Spain,German Demo,29.0
1975,Bulgaria,Ireland,1.0
1975,Greece,Albania,5.0
1975,Yugoslavia,Spain,43.0
1975,Belgium,Austria,112.0
1975,France,Austria,209.0
1975,Austria,Russia,318.0
1975,Romania,Yugoslavia,118.0
1975,Russia,Portugal,18.0
1975,Bulgaria,Spain,8.0
1975,Yugoslavia,Poland,199.0
1975,Bulgaria,Portugal,5.0
1975,Yugoslavia,Ireland,5.0
1975,Sweden,Ireland,35.0
1975,German Fede,Denmark,1133.0
1975,France,Netherlands,3420.0
1975,Ireland,Yugoslavia,1.0
1975,Sweden,Poland,197.0
1975,Yugoslavia,Netherlands,119.0
1975,Netherlands,Sweden,680.0
1975,Netherlands,Hungary,68.0
1975,Belgium,Russia,287.0
1975,Russia,Ireland,24.0
1975,Portugal,Russia,55.0
1975,Yugoslavia,Norway,27.0
1975,Albania,Netherlands,5.0
1975,Russia,Netherlands,209.0
1975,Italy,Norway,153.0
1975,Romania,Spain,40.0
1975,Sweden,Yugoslavia,38.0
1975,Belgium,Bulgaria,10.0
1975,Italy,Poland,307.0
1975,Denmark,Italy,271.0
1975,Denmark,Netherlands,604.0
1975,Poland,Sweden,474.0
1975,Poland,Denmark,162.0
1975,Belgium,Netherlands,4885.0
1975,Norway,Yugoslavia,16.0
1975,Sweden,Austria,335.0
1975,Romania,France,208.0
1975,Norway,France,365.0
1975,Yugoslavia,France,351.0
1975,Netherlands,Norway,241.0
1975,German Demo,Italy,87.0
1975,Russia,Norway,97.0
1975,Hungary,Belgium,36.0
1975,Italy,Bulgaria,65.0
1975,Italy,Sweden,511.0
1975,Spain,France,1353.0
1975,Albania,Austria,4.0
1975,Austria,Belgium,194.0
1975,Ireland,German Demo,5.0
1975,Belgium,Hungary,25.0
1975,Portugal,France,292.0
1975,German Fede,Romania,403.0
1975,Poland,Romania,222.0
1975,Greece,Denmark,37.0
1975,Poland,Bulgaria,204.0
1975,Yugoslavia,German Fede,1437.0
1975,Poland,German Fede,1125.0
1975,Italy,Belgium,1163.0
1975,Portugal,Greece,3.0
1975,Denmark,France,391.0
1975,Bulgaria,Poland,269.0
1975,German Fede,Portugal,223.0
1975,Yugoslavia,Sweden,112.0
1975,Bulgaria,Belgium,36.0
1975,France,German Demo,164.0
1975,Portugal,Romania,14.0
1975,Portugal,German Demo,2.0
1975,Italy,Spain,283.0
1975,Russia,Sweden,292.0
1975,Belgium,German Demo,78.0
1975,Greece,Poland,38.0
1975,Hungary,Russia,1887.0
1975,Denmark,Poland,183.0
1975,Yugoslavia,Romania,116.0
1975,Bulgaria,German Fede,418.0
1975,Belgium,Greece,53.0
1975,German Demo,Hungary,489.0
1975,Greece,Spain,113.0
1975,Austria,Netherlands,286.0
1975,Norway,Romania,6.0
1975,France,Greece,212.0
1975,Belgium,German Fede,6474.0
1975,Sweden,German Demo,161.0
1975,Romania,Norway,9.0
1975,Spain,Poland,125.0
1975,Greece,France,318.0
1975,France,Denmark,292.0
1975,German Fede,Spain,915.0
1975,Italy,German Fede,6570.0
1975,Poland,German Demo,1037.0
1976,Hungary,Poland,243.0
1976,France,Yugoslavia,151.0
1976,Portugal,Netherlands,158.0
1976,Yugoslavia,Portugal,1.0
1976,Ireland,Austria,12.0
1976,Belgium,Portugal,61.0
1976,Ireland,German Fede,286.0
1976,Austria,Greece,28.0
1976,Norway,German Demo,35.0
1976,Norway,Romania,6.0
1976,Greece,Austria,69.0
1976,German Demo,Poland,1094.0
1976,Portugal,Romania,36.0
1976,Romania,Russia,1174.0
1976,Russia,Poland,3335.0
1976,Portugal,Belgium,111.0
1976,Russia,Denmark,70.0
1976,Ireland,Sweden,75.0
1976,Albania,Denmark,1.0
1976,Bulgaria,Sweden,31.0
1976,Belgium,Austria,121.0
1976,Portugal,Yugoslavia,1.0
1976,Bulgaria,Hungary,71.0
1976,Belgium,Italy,1293.0
1976,Netherlands,Greece,128.0
1976,Russia,Sweden,280.0
1976,Greece,Russia,174.0
1976,France,German Fede,12366.0
1976,German Fede,Spain,1125.0
1976,Bulgaria,Netherlands,28.0
1976,German Fede,Ireland,317.0
1976,Sweden,Poland,260.0
1976,Norway,Italy,188.0
1976,France,Sweden,1118.0
1976,Italy,Belgium,1525.0
1976,German Demo,Netherlands,133.0
1976,Bulgaria,Ireland,2.0
1976,Romania,Netherlands,107.0
1976,Sweden,Romania,100.0
1976,Bulgaria,Portugal,3.0
1976,Spain,German Fede,1830.0
1976,Hungary,Ireland,1.0
1976,German Fede,Hungary,452.0
1976,France,Hungary,99.0
1976,France,Greece,199.0
1976,Romania,Denmark,15.0
1976,Spain,Bulgaria,8.0
1976,Austria,Ireland,10.0
1976,German Fede,France,10275.0
1976,German Demo,Yugoslavia,193.0
1976,Greece,Romania,64.0
1976,France,Italy,5742.0
1976,Ireland,Belgium,77.0
1976,Norway,Russia,86.0
1976,German Demo,France,215.0
1976,Portugal,German Demo,2.0
1976,German Demo,Spain,21.0
1976,France,Albania,2.0
1976,France,Denmark,388.0
1976,Sweden,Denmark,1348.0
1976,Bulgaria,Greece,34.0
1976,Greece,Netherlands,211.0
1976,Poland,Sweden,387.0
1976,Austria,Yugoslavia,96.0
1976,France,Poland,430.0
1976,Netherlands,Russia,386.0
1976,Belgium,Netherlands,5857.0
1976,Spain,Denmark,89.0
1976,German Demo,Portugal,4.0
1976,Italy,Yugoslavia,456.0
1976,Italy,Spain,369.0
1976,Norway,Spain,62.0
1976,Sweden,German Fede,3613.0
1976,Ireland,Spain,32.0
1976,Romania,Yugoslavia,121.0
1976,Albania,Romania,9.0
1976,Belgium,Bulgaria,14.0
1976,Yugoslavia,Belgium,94.0
1976,Poland,Norway,112.0
1976,Sweden,France,768.0
1976,France,Belgium,5907.0
1976,German Fede,Yugoslavia,783.0
1976,Hungary,Albania,8.0
1976,Yugoslavia,Albania,13.0
1976,German Demo,Romania,418.0
1976,Austria,Romania,70.0
1976,Sweden,Yugoslavia,53.0
1976,Greece,Portugal,7.0
1976,Romania,Belgium,99.0
1976,Belgium,German Demo,90.0
1976,Portugal,Hungary,1.0
1976,Bulgaria,German Fede,338.0
1976,Belgium,Hungary,21.0
1976,Austria,Denmark,97.0
1976,Hungary,Denmark,27.0
1976,Greece,France,336.0
1976,Denmark,Ireland,20.0
1976,Russia,Austria,238.0
1976,Spain,Belgium,325.0
1976,Austria,Russia,420.0
1976,Norway,Sweden,2043.0
1976,Netherlands,Spain,376.0
1976,German Demo,Hungary,448.0
1976,Italy,Albania,13.0
1976,Sweden,Norway,1175.0
1976,Hungary,Austria,265.0
1976,Poland,German Demo,1164.0
1976,Greece,Sweden,269.0
1976,Norway,Belgium,267.0
1976,France,Austria,261.0
1976,Norway,Yugoslavia,9.0
1976,Ireland,Netherlands,133.0
1976,German Fede,Belgium,7249.0
1976,Denmark,Yugoslavia,25.0
1976,Spain,France,1363.0
1976,Bulgaria,Italy,97.0
1976,Romania,Bulgaria,145.0
1976,Russia,Netherlands,174.0
1976,Spain,Poland,126.0
1976,Norway,German Fede,1718.0
1976,Ireland,Denmark,37.0
1976,Belgium,Denmark,152.0
1976,Greece,Yugoslavia,64.0
1976,Bulgaria,Yugoslavia,64.0
1976,Spain,German Demo,27.0
1976,Austria,Portugal,29.0
1976,Ireland,France,199.0
1976,Austria,Sweden,265.0
1976,German Demo,Italy,82.0
1976,German Demo,Ireland,1.0
1976,Spain,Ireland,37.0
1976,German Fede,Albania,4.0
1976,Yugoslavia,Russia,1002.0
1976,France,Ireland,174.0
1976,Norway,Denmark,614.0
1976,Austria,German Demo,75.0
1976,Italy,Norway,123.0
1976,Romania,Austria,208.0
1976,Netherlands,German Fede,9559.0
1976,Poland,Hungary,348.0
1976,Hungary,Spain,25.0
1976,Russia,Belgium,284.0
1976,Albania,German Fede,4.0
1976,Hungary,Yugoslavia,95.0
1976,Greece,Albania,4.0
1976,Denmark,Portugal,60.0
1976,Italy,Hungary,213.0
1976,Netherlands,German Demo,88.0
1976,Yugoslavia,Norway,18.0
1976,Italy,Denmark,389.0
1976,Romania,Norway,12.0
1976,Spain,Portugal,40.0
1976,Ireland,Greece,2.0
1976,German Fede,Austria,1946.0
1976,Belgium,Spain,298.0
1976,Yugoslavia,Hungary,126.0
1976,Denmark,Bulgaria,9.0
1976,Italy,Austria,762.0
1976,Spain,Italy,807.0
1976,Greece,Hungary,21.0
1976,Belgium,France,5510.0
1976,Poland,Bulgaria,265.0
1976,France,Romania,206.0
1976,Hungary,Italy,221.0
1976,Netherlands,Austria,255.0
1976,Spain,Russia,163.0
1976,Romania,Greece,50.0
1976,Netherlands,Ireland,160.0
1976,Russia,Romania,1118.0
1976,Russia,German Fede,2686.0
1976,Yugoslavia,Spain,27.0
1976,Denmark,Russia,233.0
1976,Greece,Norway,61.0
1976,Portugal,Ireland,8.0
1976,Norway,Greece,11.0
1976,Hungary,Netherlands,87.0
1976,Yugoslavia,France,318.0
1976,Poland,Russia,3889.0
1976,Portugal,Austria,42.0
1976,Netherlands,Denmark,296.0
1976,France,German Demo,188.0
1976,Ireland,Poland,28.0
1976,Austria,Poland,153.0
1976,Norway,Hungary,19.0
1976,Italy,German Fede,7377.0
1976,Greece,Bulgaria,42.0
1976,Norway,Bulgaria,2.0
1976,Yugoslavia,Ireland,6.0
1976,German Fede,Sweden,1874.0
1976,Denmark,German Fede,2592.0
1976,Albania,Yugoslavia,7.0
1976,Albania,France,4.0
1976,Norway,Netherlands,611.0
1976,Austria,Albania,4.0
1976,Bulgaria,Denmark,9.0
1976,Yugoslavia,Sweden,98.0
1976,Italy,Poland,336.0
1976,Italy,Portugal,74.0
1976,Ireland,Bulgaria,1.0
1976,Bulgaria,Norway,4.0
1976,German Fede,Poland,766.0
1976,Portugal,Norway,50.0
1976,Netherlands,Portugal,72.0
1976,Italy,Romania,236.0
1976,German Fede,Romania,474.0
1976,Greece,German Fede,877.0
1976,Hungary,Sweden,80.0
1976,Italy,Greece,290.0
1976,Greece,Italy,500.0
1976,Denmark,Romania,18.0
1976,Ireland,Russia,39.0
1976,Ireland,Portugal,13.0
1976,Poland,German Fede,1336.0
1976,Netherlands,Albania,6.0
1976,Hungary,Belgium,61.0
1976,Denmark,Poland,169.0
1976,Romania,Portugal,9.0
1976,Austria,German Fede,4734.0
1976,Yugoslavia,Greece,50.0
1976,Norway,France,406.0
1976,Portugal,Bulgaria,1.0
1976,German Fede,Portugal,226.0
1976,Denmark,German Demo,53.0
1976,Austria,Italy,948.0
1976,Hungary,Norway,10.0
1976,Denmark,Norway,578.0
1976,Denmark,Italy,353.0
1976,Greece,Ireland,7.0
1976,Spain,Austria,82.0
1976,Albania,Netherlands,5.0
1976,Austria,Spain,48.0
1976,Belgium,Greece,63.0
1976,Portugal,Poland,17.0
1976,Poland,Spain,118.0
1976,Belgium,Sweden,530.0
1976,Poland,Greece,43.0
1976,Sweden,Hungary,57.0
1976,Russia,Norway,77.0
1976,German Fede,Italy,7515.0
1976,Spain,Norway,56.0
1976,France,Russia,915.0
1976,Yugoslavia,Austria,248.0
1976,German Demo,Norway,36.0
1976,Italy,German Demo,94.0
1976,Russia,Italy,984.0
1976,Yugoslavia,Denmark,35.0
1976,Greece,Denmark,38.0
1976,Spain,Albania,1.0
1976,Netherlands,Norway,246.0
1976,Sweden,Russia,477.0
1976,Romania,Albania,13.0
1976,Albania,Greece,6.0
1976,Sweden,Austria,354.0
1976,Yugoslavia,Poland,196.0
1976,Sweden,Belgium,591.0
1976,Romania,Poland,349.0
1976,Sweden,German Demo,155.0
1976,Portugal,Italy,198.0
1976,Portugal,Russia,101.0
1976,Hungary,Russia,1520.0
1976,Belgium,Ireland,134.0
1976,Spain,Romania,62.0
1976,Ireland,Italy,107.0
1976,Portugal,German Fede,493.0
1976,Portugal,Spain,202.0
1976,Ireland,Norway,21.0
1976,Norway,Portugal,56.0
1976,Netherlands,Belgium,5718.0
1976,German Fede,Denmark,1311.0
1976,Portugal,Greece,6.0
1976,Romania,France,280.0
1976,Italy,France,5900.0
1976,Spain,Greece,30.0
1976,Sweden,Italy,516.0
1976,Yugoslavia,Italy,760.0
1976,Denmark,Belgium,457.0
1976,Bulgaria,Spain,12.0
1976,France,Netherlands,3910.0
1976,Sweden,Bulgaria,10.0
1976,Denmark,Spain,106.0
1976,Portugal,Denmark,27.0
1976,Yugoslavia,Bulgaria,71.0
1976,Albania,Austria,2.0
1976,Russia,Hungary,1489.0
1976,France,Spain,1566.0
1976,Netherlands,Yugoslavia,97.0
1976,Bulgaria,Belgium,24.0
1976,Italy,Netherlands,2051.0
1976,Netherlands,Bulgaria,8.0
1976,Romania,German Fede,447.0
1976,Romania,Italy,211.0
1976,Belgium,Norway,156.0
1976,Norway,Poland,165.0
1976,Hungary,Greece,19.0
1976,Belgium,Yugoslavia,51.0
1976,Austria,Hungary,176.0
1976,Hungary,German Fede,530.0
1976,Ireland,Yugoslavia,1.0
1976,Sweden,Albania,2.0
1976,German Demo,Austria,100.0
1976,Poland,Romania,252.0
1976,Hungary,German Demo,486.0
1976,German Fede,Greece,768.0
1976,Austria,Bulgaria,27.0
1976,Portugal,France,365.0
1976,Italy,Sweden,480.0
1976,Italy,Bulgaria,69.0
1976,Belgium,Russia,287.0
1976,Poland,France,889.0
1976,Hungary,Romania,130.0
1976,Poland,Italy,375.0
1976,Yugoslavia,German Demo,219.0
1976,Netherlands,Hungary,69.0
1976,German Demo,Sweden,165.0
1976,German Demo,Denmark,36.0
1976,Netherlands,Romania,156.0
1976,Poland,Portugal,5.0
1976,Denmark,Sweden,1761.0
1976,Sweden,Portugal,156.0
1976,Romania,Ireland,1.0
1976,Romania,German Demo,481.0
1976,German Fede,Russia,1735.0
1976,Russia,Greece,83.0
1976,Romania,Hungary,217.0
1976,Spain,Netherlands,444.0
1976,Sweden,Netherlands,856.0
1976,Yugoslavia,Netherlands,124.0
1976,Denmark,France,471.0
1976,Russia,Spain,100.0
1976,German Fede,Netherlands,12154.0
1976,Austria,France,483.0
1976,Norway,Ireland,22.0
1976,Yugoslavia,German Fede,1233.0
1976,France,Norway,430.0
1976,Poland,Yugoslavia,228.0
1976,Poland,Denmark,118.0
1976,Russia,France,1119.0
1976,Bulgaria,Austria,53.0
1976,Italy,Russia,1357.0
1976,Netherlands,France,2779.0
1976,Albania,Italy,14.0
1976,German Fede,Norway,939.0
1976,Ireland,Romania,3.0
1976,Austria,Belgium,253.0
1976,Sweden,Greece,35.0
1976,Italy,Ireland,97.0
1976,Denmark,Netherlands,681.0
1976,Romania,Spain,28.0
1976,Yugoslavia,Romania,208.0
1976,France,Bulgaria,50.0
1976,Poland,Ireland,10.0
1976,Poland,Austria,646.0
1976,Denmark,Hungary,39.0
1976,Netherlands,Italy,1333.0
1976,German Demo,Belgium,73.0
1976,Greece,Spain,86.0
1976,Ireland,German Demo,8.0
1976,Spain,Yugoslavia,18.0
1976,Romania,Sweden,55.0
1976,Belgium,German Fede,7634.0
1976,Sweden,Ireland,41.0
1976,Netherlands,Sweden,757.0
1976,France,Portugal,169.0
1976,Spain,Hungary,12.0
1976,Hungary,Portugal,3.0
1976,Austria,Netherlands,347.0
1976,Albania,Hungary,3.0
1976,Hungary,Bulgaria,73.0
1976,Belgium,Romania,31.0
1976,Sweden,Spain,161.0
1976,Norway,Austria,133.0
1976,Greece,Poland,36.0
1976,Spain,Sweden,303.0
1976,Austria,Norway,53.0
1976,Denmark,Austria,188.0
1976,Belgium,Poland,69.0
1976,Russia,Portugal,55.0
1976,Ireland,Hungary,2.0
1976,Poland,Belgium,333.0
1976,Netherlands,Poland,130.0
1976,Hungary,France,130.0
1976,Russia,Ireland,3.0
1976,Greece,Belgium,153.0
1976,Greece,German Demo,36.0
1976,Bulgaria,Romania,88.0
1976,Poland,Netherlands,243.0
1976,Russia,Yugoslavia,1142.0
1976,Bulgaria,Poland,264.0
1976,Bulgaria,France,102.0
1976,German Demo,Greece,28.0
1976,Portugal,Sweden,130.0
1976,German Fede,Bulgaria,112.0
1976,Denmark,Greece,16.0
1977,Greece,Spain,150.0
1977,Romania,Netherlands,113.0
1977,Russia,Romania,1345.0
1977,Norway,Portugal,61.0
1977,France,Greece,241.0
1977,Sweden,Denmark,1368.0
1977,German Fede,France,11779.0
1977,Austria,Russia,510.0
1977,Belgium,Hungary,25.0
1977,Belgium,Austria,140.0
1977,Albania,Yugoslavia,11.0
1977,Hungary,Portugal,5.0
1977,Greece,Russia,114.0
1977,Poland,Norway,71.0
1977,German Fede,Norway,1213.0
1977,Netherlands,Belgium,6084.0
1977,Romania,Italy,184.0
1977,Yugoslavia,German Demo,311.0
1977,Yugoslavia,Bulgaria,86.0
1977,Norway,Italy,226.0
1977,France,Russia,1158.0
1977,German Demo,Belgium,78.0
1977,Yugoslavia,German Fede,1571.0
1977,Netherlands,Sweden,827.0
1977,Denmark,Greece,23.0
1977,Hungary,Russia,1797.0
1977,Italy,Austria,914.0
1977,German Fede,Romania,462.0
1977,German Fede,Poland,904.0
1977,Netherlands,German Fede,11210.0
1977,German Demo,Yugoslavia,218.0
1977,Belgium,Poland,96.0
1977,Russia,Netherlands,204.0
1977,Italy,Sweden,532.0
1977,Italy,Norway,148.0
1977,Netherlands,Albania,5.0
1977,Hungary,Netherlands,113.0
1977,France,Norway,418.0
1977,Bulgaria,Austria,50.0
1977,Portugal,Austria,37.0
1977,Yugoslavia,Netherlands,175.0
1977,Bulgaria,Hungary,69.0
1977,Yugoslavia,Greece,82.0
1977,Greece,Portugal,9.0
1977,France,Austria,303.0
1977,Bulgaria,Spain,11.0
1977,Netherlands,Romania,151.0
1977,Belgium,Romania,28.0
1977,Portugal,France,402.0
1977,Sweden,Yugoslavia,63.0
1977,Ireland,France,258.0
1977,Hungary,Albania,3.0
1977,German Fede,Bulgaria,121.0
1977,Norway,German Demo,33.0
1977,Netherlands,Ireland,221.0
1977,Austria,Denmark,115.0
1977,Greece,Yugoslavia,130.0
1977,Denmark,Italy,408.0
1977,Austria,Ireland,19.0
1977,Austria,Greece,36.0
1977,German Fede,Denmark,1535.0
1977,Bulgaria,Belgium,29.0
1977,German Demo,Poland,1142.0
1977,France,Netherlands,4302.0
1977,Denmark,Yugoslavia,20.0
1977,Italy,Yugoslavia,507.0
1977,Romania,Spain,28.0
1977,Spain,Italy,901.0
1977,Russia,Italy,1231.0
1977,Poland,Denmark,89.0
1977,Portugal,Yugoslavia,2.0
1977,Bulgaria,Portugal,3.0
1977,Netherlands,Austria,306.0
1977,Netherlands,Yugoslavia,126.0
1977,Ireland,German Demo,9.0
1977,Austria,Poland,148.0
1977,Greece,Italy,616.0
1977,Hungary,France,152.0
1977,Denmark,Bulgaria,6.0
1977,Sweden,German Demo,141.0
1977,Poland,France,629.0
1977,Austria,Yugoslavia,108.0
1977,Denmark,German Fede,2605.0
1977,Spain,Yugoslavia,15.0
1977,Greece,Denmark,48.0
1977,Spain,Sweden,257.0
1977,Portugal,Bulgaria,2.0
1977,Netherlands,France,3209.0
1977,Austria,Sweden,302.0
1977,France,Bulgaria,44.0
1977,Austria,Belgium,357.0
1977,Portugal,Romania,9.0
1977,Italy,France,6682.0
1977,Ireland,Yugoslavia,2.0
1977,Netherlands,Denmark,343.0
1977,Sweden,Ireland,53.0
1977,Norway,France,623.0
1977,Greece,Austria,91.0
1977,Bulgaria,Poland,276.0
1977,Hungary,Italy,222.0
1977,Portugal,Poland,14.0
1977,France,Ireland,290.0
1977,Ireland,Austria,15.0
1977,Portugal,Netherlands,170.0
1977,Yugoslavia,Russia,1301.0
1977,Poland,Yugoslavia,253.0
1977,Belgium,Yugoslavia,58.0
1977,Ireland,Sweden,92.0
1977,Bulgaria,Ireland,1.0
1977,Bulgaria,Yugoslavia,45.0
1977,Hungary,German Demo,535.0
1977,Greece,Norway,121.0
1977,German Fede,Greece,832.0
1977,Ireland,Spain,39.0
1977,Sweden,Bulgaria,6.0
1977,Romania,Hungary,253.0
1977,Portugal,Norway,54.0
1977,Russia,Belgium,261.0
1977,Russia,Sweden,257.0
1977,Portugal,Sweden,112.0
1977,Yugoslavia,Albania,20.0
1977,Denmark,Ireland,54.0
1977,Romania,Belgium,77.0
1977,Sweden,Russia,487.0
1977,Hungary,Spain,24.0
1977,Spain,Belgium,337.0
1977,Yugoslavia,France,498.0
1977,Italy,Russia,1457.0
1977,Poland,German Demo,1221.0
1977,Romania,Austria,218.0
1977,Bulgaria,Denmark,6.0
1977,Norway,Yugoslavia,18.0
1977,Bulgaria,France,123.0
1977,Ireland,Portugal,15.0
1977,Italy,German Demo,91.0
1977,Romania,Russia,1473.0
1977,Belgium,German Demo,86.0
1977,German Demo,Austria,104.0
1977,Sweden,Portugal,153.0
1977,Italy,Belgium,1541.0
1977,France,German Fede,13039.0
1977,Spain,Portugal,45.0
1977,Romania,Yugoslavia,109.0
1977,Yugoslavia,Ireland,8.0
1977,Austria,Norway,62.0
1977,German Demo,Ireland,3.0
1977,Sweden,Belgium,627.0
1977,Yugoslavia,Italy,1029.0
1977,Austria,France,644.0
1977,Poland,Russia,4671.0
1977,Belgium,France,6158.0
1977,Norway,Spain,63.0
1977,Netherlands,Russia,432.0
1977,Poland,German Fede,1180.0
1977,Russia,German Fede,2790.0
1977,Norway,Denmark,737.0
